fechaOc,servicio,nombreCliente,titular,noPoliza,assistant,origen,importe,telefono,placa
24/05/2020 08:42:17,PAGO DIRECTO,GENERAL MOTORS,Adam Mcclure,24685115 9588,RAMIRO,7215 Aliquam Road,"$2,855",556-564-1233,E4D 5V8
20/05/2021 01:26:57,PAGO DIRECTO,GENERAL MOTORS,Carson Delgado,56789651 0166,RIGOBERTO,Ap #615-8985 Nec Rd.,"$6,738",553-676-1963,V8H 2M5
20/05/2021 10:08:56,CASETAS,GNP,George Beard,85183845 7352,SUEMY,"P.O. Box 489, 8668 Ipsum Av.","$8,876",557-741-8426,C2S 4N1
24/06/2020 11:29:51,PAGO DIRECTO,GONER,Kevin Wade,46245581 4953,ANDRES,"412-4123 In, Ave","$5,720",551-858-1823,X4P 2B7
03/07/2021 09:51:08,PAGO DIRECTO,GNP,Ulla Ware,55189758 3131,RIGOBERTO,1218 Mi Avenue,"$5,841",554-344-8588,N1W 1X5
21/11/2020 09:02:21,GRUA,GNP,Maxwell Gregory,23342568 0074,RAMIRO,Ap #104-3374 Massa. Street,"$6,727",555-753-4300,N1Y 4Y8
12/02/2021 06:37:32,GRUA,GNP,Beau Craft,11235718 7467,SUSANA,"323-7110 Purus, Av.","$6,890",555-456-5796,L3B 3N8
04/04/2022 05:42:58,CASETAS,MAZDA,Kareem Vaughan,76725294 7372,TANIA,"P.O. Box 434, 5030 Sociis Rd.","$7,661",553-372-0268,I2E 9K2
04/05/2021 10:02:57,COMBUSTIBLE,MAPFRE SEGUROS,Pandora Harrington,91545633 2399,EDGAR,6602 Erat St.,"$5,600",553-229-3856,L4G 1H3
04/01/2021 11:54:42,URGENCIAS HOSPITAL,GNP,Buffy Hines,88076362 7131,TANIA,353-1104 Vivamus Rd.,"$3,132",556-512-4837,E7B 1T4
06/10/2021 01:05:50,COMBUSTIBLE,GONER,Murphy Bell,21238375 3282,MARISOL,"P.O. Box 575, 8929 Dolor Avenue","$4,545",556-512-4694,B8N 2S1
18/01/2020 05:23:33,URGENCIAS HOSPITAL,GONER,Risa Wise,14024665 1463,RAMIRO,Ap #230-5998 Etiam Rd.,"$2,296",559-561-7137,C3B 9I6
15/02/2021 03:11:57,GRUA,GNP,Phyllis Elliott,87209981 2820,SUSANA,"P.O. Box 758, 5009 Nec, Rd.","$1,582",558-663-7174,Q7N 1U3
22/10/2021 07:32:29,GRUA,GENERAL MOTORS,Beck Wolf,61769470 2716,SUSANA,5668 Vitae Rd.,"$1,248",557-733-4181,S5M 4Y7
22/06/2021 02:14:22,URGENCIAS HOSPITAL,GNP,Wynne Wall,71127132 8137,RAMIRO,7390 Ligula. Road,"$2,265",558-108-7108,S5K 1Q4
09/09/2020 06:51:37,COMBUSTIBLE,SEGUROS ATLAS,Hakeem Strong,07246986 6925,EDGAR,Ap #335-6899 Consectetuer Rd.,"$7,472",558-355-6713,J7R 1V5
11/05/2020 08:18:45,GRUA,MAPFRE SEGUROS,Cain Evans,41143768 7317,SUEMY,"P.O. Box 329, 8434 Vitae St.","$5,038",552-888-9510,E6F 5R3
10/10/2021 01:18:31,URGENCIAS HOSPITAL,MAZDA,Rebekah Griffin,83413818 0168,ANDRES,Ap #682-1693 Ac Avenue,$546,554-371-1601,Y8C 7W2
20/11/2020 09:24:24,GRUA,GNP,Nayda Gilmore,21624580 2811,ANDRES,1808 Primis Av.,"$1,630",558-242-1543,C4N 6X4
02/12/2020 11:38:11,URGENCIAS HOSPITAL,MAPFRE SEGUROS,Althea Kemp,80813191 8507,ANDRES,689-4567 Malesuada Road,"$1,979",557-761-1386,N6B 1E9
28/04/2020 09:08:11,AUXILIO VIAL,GONER,Brody Conrad,14328676 1443,SUSANA,Ap #870-853 Augue Street,"$2,007",559-733-7284,T5H 5E3
03/08/2020 04:51:26,COMBUSTIBLE,MAZDA,Castor Wood,21484611 8843,RAMIRO,"P.O. Box 790, 1841 Augue Street",$872,559-251-5524,Y1E 2L5
24/04/2020 12:57:28,GRUA,MAZDA,Elvis Mathis,95408160 7217,ANDRES,7415 Nunc Av.,"$8,231",559-218-1713,K8W 7N3
16/08/2020 08:42:56,COMBUSTIBLE,GNP,Stephen Parrish,71894161 4977,SUEMY,Ap #734-5753 At St.,"$1,092",554-865-4477,H2U 6J2
05/05/2022 08:19:41,PAGO DIRECTO,SEGUROS ATLAS,Stuart Wilkinson,31893822 8583,ANDRES,738-2954 Magna. Rd.,"$9,625",557-841-1666,K8P 1O7
01/10/2020 06:10:36,COMBUSTIBLE,SEGUROS ATLAS,August Hodge,35267667 2741,TANIA,582-2467 Consequat Rd.,"$6,721",552-126-8180,W6U 3V1
14/08/2021 07:46:30,GRUA,MAPFRE SEGUROS,Candace Mcfadden,83167621 0439,MARISOL,105-4144 Mauris Rd.,"$3,252",555-727-2486,I1J 1W5
09/03/2021 08:40:20,COMBUSTIBLE,MAPFRE SEGUROS,Scarlett Dickerson,34666666 5148,SUSANA,"P.O. Box 628, 4461 Eget Street","$1,383",553-445-0327,N3M 1X6
09/10/2021 08:45:36,PAGO DIRECTO,GENERAL MOTORS,Chester Melton,44878628 4450,TANIA,Ap #472-9829 Porta St.,"$6,630",556-829-2127,O8I 3N8
29/07/2021 08:50:39,GRUA,GNP,Angela Boyle,86087289 8691,TANIA,879-4191 Ut Street,"$4,242",556-683-1617,S7I 5Y7
11/05/2021 01:25:28,URGENCIAS HOSPITAL,MAZDA,Eric Fitzgerald,70494572 4529,TANIA,Ap #544-7154 Nisl. Rd.,$162,551-747-6676,M4X 6A0
27/04/2021 07:04:31,CASETAS,GNP,Blythe Ortega,94228854 5256,RIGOBERTO,"Ap #619-164 Laoreet, Avenue","$9,410",552-757-9431,H2I 8O3
15/01/2021 06:29:12,GRUA,GNP,Selma Guerrero,17348443 4425,SUSANA,811-9097 Nec Street,"$1,082",555-525-1333,W5X 6Q5
15/04/2021 08:16:32,PAGO DIRECTO,SEGUROS ATLAS,Leonard Sparks,98811514 3287,CESAR,Ap #751-1111 Egestas Road,"$9,976",554-844-9173,R1C 3K0
08/02/2021 06:02:44,GRUA,GENERAL MOTORS,Coby Wright,23598366 6100,SUEMY,"246 Non, St.","$3,413",552-480-2827,I6U 6S4
23/04/2022 10:17:07,URGENCIAS HOSPITAL,GNP,Melyssa Benton,87644679 7589,TANIA,793-9752 Dolor Ave,"$3,464",555-618-2845,D4W 0K4
27/02/2020 07:40:15,URGENCIAS HOSPITAL,GNP,Tara Cooley,14679472 1335,TANIA,344-798 In Ave,$840,555-858-4316,N5Z 8F1
19/04/2022 02:39:19,AUXILIO VIAL,GONER,Robert Ashley,48852770 2673,MARISOL,Ap #609-7492 Ac Avenue,"$1,865",556-522-2112,C2L 1O5
28/08/2020 07:23:56,URGENCIAS HOSPITAL,GONER,Cassidy Hodge,41739299 2632,MARISOL,309-7083 Mauris Street,"$4,112",557-474-7463,B2Y 8I0
29/12/2021 08:35:27,COMBUSTIBLE,MAZDA,Jana Norton,72764102 1351,MARISOL,"P.O. Box 622, 5860 Sed Road","$7,079",552-865-6036,S7U 4D8
22/04/2020 09:59:38,CASETAS,GONER,Damon Carson,47188533 7273,SUEMY,"Ap #934-7696 Auctor, Avenue","$5,607",558-857-7048,W2R 3Q3
12/02/2021 11:10:01,PAGO DIRECTO,GENERAL MOTORS,Omar Stevenson,56563979 9266,RIGOBERTO,Ap #283-954 Lacus Av.,"$4,083",554-962-8636,T8R 2J3
15/01/2021 12:15:31,PAGO DIRECTO,GONER,Cameron Hopper,78688396 6698,MARISOL,"P.O. Box 228, 2011 Elit, Street","$1,792",557-240-3563,V4N 7C4
03/10/2021 11:24:51,PAGO DIRECTO,GONER,Armand Avila,33534243 4633,RIGOBERTO,Ap #865-6043 Luctus Rd.,$319,557-128-1234,R3F 4I1
08/09/2021 05:09:14,GRUA,GONER,Dara Carey,78870473 3247,TANIA,9537 Ornare Street,$656,558-738-4613,C4Q 6K7
13/09/2020 09:07:53,URGENCIAS HOSPITAL,MAPFRE SEGUROS,Yael Hall,53195221 6847,RIGOBERTO,Ap #894-9387 Nibh Avenue,"$4,944",553-548-5564,E5W 9F3
29/06/2021 09:50:21,GRUA,SEGUROS ATLAS,Brendan Heath,36961339 6276,ANDRES,8223 Ipsum. St.,"$8,536",559-536-3814,W2H 2N2
08/04/2021 09:04:57,PAGO DIRECTO,MAZDA,Kermit Bell,12759237 1565,RAMIRO,Ap #129-6707 Diam Rd.,"$7,758",554-658-7968,J2Z 3Y1
13/06/2021 07:19:58,COMBUSTIBLE,GNP,Hadassah O'connor,42166887 4310,SUEMY,998-3759 Imperdiet Rd.,"$4,779",552-459-7492,S5G 1A4
07/01/2020 06:12:39,CASETAS,MAPFRE SEGUROS,Kirk Beasley,95358548 5715,MARISOL,"P.O. Box 358, 1663 Metus Street","$6,799",556-774-8968,E6E 9A1
11/02/2022 02:01:04,COMBUSTIBLE,GONER,Deanna Rollins,20168371 2221,TANIA,Ap #677-3178 Semper Street,$959,551-147-8248,E2T 7X9
23/03/2020 08:53:53,URGENCIAS HOSPITAL,MAZDA,Kuame Mays,02376255 7683,EDGAR,4748 Nam Rd.,"$8,679",558-644-3083,P2L 4C3
09/07/2021 03:05:20,GRUA,GNP,Adam Horne,89394634 4211,RIGOBERTO,"P.O. Box 875, 3688 Elit, Av.",$590,558-526-1622,G5N 0W4
17/03/2021 07:10:17,CASETAS,GONER,Benedict Turner,26768271 6637,EDGAR,Ap #106-7684 Et St.,"$7,081",556-646-5932,N4Y 1Y6
12/08/2020 03:55:25,PAGO DIRECTO,MAPFRE SEGUROS,Quyn Brown,92417127 2637,ANDRES,Ap #305-8874 Nonummy. Street,"$7,909",557-484-4817,L4W 8L5
02/07/2020 08:31:43,CASETAS,MAPFRE SEGUROS,Ulric Burns,62825469 1264,CESAR,"175-4507 Tincidunt, Road",$559,555-387-1719,I0F 5O1
12/10/2021 09:02:17,URGENCIAS HOSPITAL,SEGUROS ATLAS,Kelly Vasquez,41328412 9215,EDGAR,682-1342 Non Avenue,"$7,049",554-158-2342,R2X 6C3
15/10/2020 08:02:23,AUXILIO VIAL,MAZDA,Lucy Fry,33089958 0392,RIGOBERTO,Ap #548-2927 Massa Rd.,"$5,241",557-805-4084,J6J 5J3
08/11/2020 12:05:50,CASETAS,GNP,Blossom Lambert,18744133 5551,CESAR,Ap #250-5393 Ipsum Ave,"$8,922",555-499-4933,S9T 7I1
09/03/2022 11:57:58,COMBUSTIBLE,GENERAL MOTORS,Richard Garrison,43809672 6601,TANIA,5613 Condimentum. Rd.,"$2,267",556-742-7854,E1K 3P1
01/01/2021 12:29:07,CASETAS,GONER,Russell Ramirez,14253462 1426,RIGOBERTO,8012 Nunc St.,"$7,952",551-661-8351,M5Q 1J3
02/05/2022 05:20:16,AUXILIO VIAL,GNP,Angela Richard,55244634 5412,EDGAR,209 Convallis Rd.,"$4,566",557-970-8744,Y2E 1Z8
28/02/2021 06:52:57,COMBUSTIBLE,GONER,Malcolm Fowler,27323376 5172,SUSANA,360-9757 Magna. Street,"$4,127",557-479-9191,X3W 0Y1
04/01/2022 06:16:54,AUXILIO VIAL,SEGUROS ATLAS,Xyla Simon,76712268 4584,TANIA,"P.O. Box 808, 6478 Ultrices Avenue","$8,333",553-565-4848,J1U 7H7
07/02/2021 04:20:03,AUXILIO VIAL,GENERAL MOTORS,Xanthus Park,52001576 1658,RAMIRO,"P.O. Box 133, 4218 Rhoncus. Av.","$4,891",552-282-7668,Q1R 0H2
01/05/2022 12:02:14,COMBUSTIBLE,MAPFRE SEGUROS,Keane Pickett,29027558 7062,ANDRES,7205 Nec Street,$56,555-366-2237,W2R 4N3
05/10/2021 07:48:53,GRUA,MAZDA,Chloe Shepherd,94281172 9626,RAMIRO,Ap #182-411 Commodo Rd.,"$2,854",557-306-5603,S1D 3N8
02/03/2020 12:22:35,PAGO DIRECTO,GONER,Caleb Glenn,02780755 7441,MARISOL,Ap #189-6782 Cursus Rd.,"$9,628",552-287-4557,G0D 4W4
14/02/2020 01:00:44,CASETAS,GENERAL MOTORS,Meghan Branch,26824874 5461,RAMIRO,Ap #688-338 Porttitor Rd.,"$7,971",553-545-6363,T8B 5Y5
03/07/2021 04:16:44,CASETAS,MAPFRE SEGUROS,Amir Green,55189867 5852,RAMIRO,Ap #430-6487 Facilisis Av.,"$3,039",551-823-8657,S7F 7T4
08/08/2021 02:47:08,URGENCIAS HOSPITAL,MAPFRE SEGUROS,Madeson Cobb,48335906 2416,SUSANA,"P.O. Box 564, 9332 Enim, Rd.","$7,214",557-722-1879,F3R 2M7
25/09/2021 04:24:39,URGENCIAS HOSPITAL,MAPFRE SEGUROS,Cassandra Melendez,35477514 9574,CESAR,"P.O. Box 633, 5683 Ut Road","$5,449",558-761-8965,D4D 2V4
08/09/2020 09:08:49,AUXILIO VIAL,SEGUROS ATLAS,Claire Browning,66251490 8263,SUEMY,"P.O. Box 893, 1939 Suspendisse Rd.","$8,297",556-681-1408,C3D 1F6
13/09/2020 08:33:56,CASETAS,MAZDA,Paki Clarke,42457647 6739,SUSANA,Ap #636-5326 Vel Ave,"$6,280",553-806-6108,O5E 2T1
07/05/2022 02:39:06,GRUA,MAZDA,Porter Deleon,66882517 1514,MARISOL,Ap #848-9505 Eget St.,"$9,619",554-334-5725,N2F 1H7
13/03/2020 11:05:18,AUXILIO VIAL,GONER,Benedict Carpenter,29245521 6061,CESAR,268-2745 Sodales. Rd.,"$7,771",553-443-3191,B1X 7I6
10/12/2021 03:56:18,GRUA,MAPFRE SEGUROS,Katelyn Kaufman,19839948 8828,EDGAR,7001 Proin Av.,"$6,935",555-652-2573,T5D 4P7
19/09/2020 08:28:32,PAGO DIRECTO,MAPFRE SEGUROS,Jillian Mcfarland,75873681 6591,SUEMY,"P.O. Box 318, 4649 Purus. Street","$2,663",554-877-3522,Z8C 4R9
10/10/2021 01:31:35,COMBUSTIBLE,GNP,Lionel Wallace,31160112 0514,SUEMY,"1349 Semper, St.","$4,630",555-473-7134,X1W 2F0
12/04/2020 05:22:18,COMBUSTIBLE,GENERAL MOTORS,Ulysses Harding,68321415 6141,SUEMY,394-7694 Mattis Rd.,"$2,034",556-978-6733,D4Q 5E1
16/07/2021 12:12:57,PAGO DIRECTO,GONER,Wing Hardy,15254143 7733,CESAR,Ap #634-7422 Torquent Road,"$9,956",557-383-9944,I7O 0L2
27/12/2020 09:21:38,URGENCIAS HOSPITAL,MAZDA,Colleen Beck,50485478 6042,TANIA,"P.O. Box 857, 4707 In Rd.","$1,371",558-891-9613,E1H 8J4
26/09/2021 11:22:32,URGENCIAS HOSPITAL,GONER,Cameron Wagner,44761646 5734,EDGAR,"P.O. Box 924, 6782 Tincidunt. St.","$2,182",554-303-2681,Z5H 3F6
08/01/2020 12:23:59,GRUA,GNP,Otto Padilla,19279616 7256,RAMIRO,"P.O. Box 119, 4578 Ullamcorper, Avenue","$9,790",555-892-5912,T8Q 8K2
22/05/2020 03:48:06,PAGO DIRECTO,GONER,Hamilton Mathews,33474566 5861,RIGOBERTO,9091 Posuere Road,"$5,453",552-938-4769,J3N 6J6
22/05/2021 03:58:20,URGENCIAS HOSPITAL,GENERAL MOTORS,Olga Cleveland,02446852 1789,EDGAR,598-1702 Mi Rd.,$852,557-496-4390,X1K 3A8
10/04/2020 01:54:46,PAGO DIRECTO,MAPFRE SEGUROS,Ella Farmer,03662091 7832,TANIA,"P.O. Box 574, 6556 Id Avenue","$7,119",557-632-8115,D9Y 7B8
02/03/2020 07:55:11,URGENCIAS HOSPITAL,GNP,Merrill Pacheco,83218214 0358,ANDRES,870-2630 Odio Avenue,"$7,558",553-747-7591,K4G 5G2
01/06/2021 11:48:52,GRUA,MAPFRE SEGUROS,Kyle Walters,56035613 4710,RAMIRO,"P.O. Box 765, 9172 Erat Street","$2,265",552-830-5822,L7H 7E3
25/08/2020 08:21:32,AUXILIO VIAL,MAZDA,Belle Lane,71872131 8558,RAMIRO,Ap #234-4305 Auctor Road,"$9,154",558-282-6214,A4A 4A3
04/02/2020 04:51:54,URGENCIAS HOSPITAL,GENERAL MOTORS,Shana Morgan,34586694 3530,TANIA,"P.O. Box 752, 6071 Aliquam Road","$9,673",555-477-7598,G4J 6R8
15/07/2021 09:28:25,CASETAS,MAZDA,Sacha Wilder,97219984 7218,MARISOL,Ap #494-6979 Nunc Rd.,"$4,703",557-702-3788,K8U 8R2
07/12/2020 05:03:02,PAGO DIRECTO,GONER,Nolan Bruce,88866875 7558,EDGAR,439-4525 Nullam Rd.,"$1,457",558-888-8689,T2P 5D5
09/11/2021 04:03:43,CASETAS,GONER,Yolanda Kline,71822887 5702,CESAR,Ap #493-8985 Placerat. Rd.,"$4,153",552-118-9237,P1U 6I4
14/12/2021 08:48:50,GRUA,GNP,Kaseem Barrett,27932018 3873,MARISOL,Ap #678-9638 Dolor. Road,"$8,594",552-291-2842,W0U 8H6
03/12/2021 01:14:48,URGENCIAS HOSPITAL,MAPFRE SEGUROS,Samson Boyer,38274781 0619,TANIA,Ap #750-1204 Justo St.,"$5,157",555-512-3956,U8B 7T0
10/02/2021 05:03:39,CASETAS,GONER,Micah Jacobson,07761524 9438,SUEMY,Ap #853-1276 Proin Rd.,"$3,431",559-821-4682,K1C 7R4
24/01/2022 02:24:45,COMBUSTIBLE,GONER,Olympia David,10626493 3409,EDGAR,"260-4395 Vel, Avenue","$8,323",553-367-7160,Z2H 6D8
16/06/2021 08:50:42,URGENCIAS HOSPITAL,SEGUROS ATLAS,Amity Butler,31038881 5631,EDGAR,664-5565 Suspendisse Rd.,"$1,701",552-870-8463,C7F 8G4
15/10/2020 04:12:46,COMBUSTIBLE,MAPFRE SEGUROS,Jeanette Vargas,67041898 8521,CESAR,"P.O. Box 431, 2304 In Av.","$7,453",552-577-3898,E4Z 2E5
29/06/2020 04:15:49,URGENCIAS HOSPITAL,SEGUROS ATLAS,Cynthia Hooper,28658357 7308,ANDRES,Ap #624-6178 Egestas Rd.,"$3,827",554-498-1846,E5A 3T1
19/01/2020 09:33:27,URGENCIAS HOSPITAL,SEGUROS ATLAS,Ashton Savage,56183334 8074,ANDRES,362-5456 Mauris Av.,"$5,278",554-755-7554,T5E 6V7
18/05/2021 11:27:22,AUXILIO VIAL,SEGUROS ATLAS,Ryan Brock,01644713 9021,MARISOL,749-8665 Natoque Rd.,"$7,926",556-145-8923,U5H 5N5
28/08/2021 06:34:58,URGENCIAS HOSPITAL,SEGUROS ATLAS,Jaquelyn Rosario,73934103 4562,RAMIRO,9015 Ac Ave,"$4,949",554-741-8380,Z6D 5O6
06/02/2022 03:42:27,GRUA,SEGUROS ATLAS,Arden Peck,49685925 1953,SUEMY,"P.O. Box 669, 3326 Suscipit Av.","$1,650",557-884-8215,W2Q 5E6
10/01/2020 08:24:37,GRUA,MAPFRE SEGUROS,Vivian Bell,64624738 8754,CESAR,"P.O. Box 137, 7009 Mi Road","$6,709",555-835-6845,M3R 1Q6
05/03/2020 03:31:16,GRUA,SEGUROS ATLAS,Philip Wong,44478611 7559,SUEMY,543-5167 Proin St.,$209,558-307-8321,P7V 6B8
03/02/2021 03:47:49,PAGO DIRECTO,SEGUROS ATLAS,Ian Armstrong,26757465 7361,MARISOL,Ap #990-6255 Tellus Rd.,"$5,017",559-215-1254,F1X 4H7
23/05/2020 01:18:22,PAGO DIRECTO,MAPFRE SEGUROS,Mikayla Chase,32868562 1315,RAMIRO,301 Neque Avenue,"$7,732",552-305-7158,N2I 3G7
03/11/2020 04:49:56,COMBUSTIBLE,SEGUROS ATLAS,Lisandra Grimes,32278076 7935,RIGOBERTO,"Ap #104-1631 Orci, St.","$7,830",554-443-1535,S6R 4A3
01/02/2021 10:06:23,URGENCIAS HOSPITAL,GONER,Callum Gould,34643720 4745,CESAR,913-2312 Enim Rd.,"$5,194",558-571-3879,H3S 1O5
02/03/2020 10:45:16,URGENCIAS HOSPITAL,GONER,Kimberly Christian,71633145 4391,CESAR,880-8379 Nonummy. Av.,"$2,318",554-937-8867,X3I 1D6
23/12/2021 01:13:50,PAGO DIRECTO,GENERAL MOTORS,Olga Cunningham,05036206 2445,TANIA,Ap #694-7282 A St.,"$5,114",557-798-2824,B4G 5J7
13/07/2020 03:56:52,COMBUSTIBLE,SEGUROS ATLAS,Nichole Bowers,56379603 5172,RIGOBERTO,139 Lobortis St.,$720,552-785-4938,M0X 5P0
17/11/2020 10:26:11,GRUA,MAPFRE SEGUROS,Stacey Buck,34363321 5415,CESAR,3463 Interdum Rd.,"$9,948",557-815-2826,D4H 2O8
12/02/2020 08:56:52,CASETAS,MAPFRE SEGUROS,Hilda Graham,16326343 6885,RAMIRO,"P.O. Box 146, 5956 Consectetuer Av.","$4,291",556-263-4181,G3L 1I3
28/01/2022 10:40:21,URGENCIAS HOSPITAL,MAPFRE SEGUROS,Kaitlin Norman,77446836 4976,MARISOL,Ap #396-317 Nulla Av.,"$4,850",555-652-2413,B2U 3H7
05/01/2021 11:45:26,CASETAS,MAPFRE SEGUROS,Maggy Dudley,58151639 3312,RIGOBERTO,Ap #973-4141 Parturient Av.,"$3,918",559-287-4024,K5N 8Q9
31/07/2020 03:52:48,GRUA,GNP,Galvin Hammond,40811625 2565,SUEMY,612-8478 Nulla St.,"$9,359",554-632-7248,L3H 8D3
01/09/2020 10:21:02,GRUA,MAPFRE SEGUROS,Xaviera Kemp,40330608 5744,SUSANA,880 Nulla Rd.,"$6,062",555-734-3773,T6G 6P8
13/02/2022 04:59:28,AUXILIO VIAL,GENERAL MOTORS,Hamilton Everett,86322487 3767,SUSANA,Ap #377-2268 Erat. St.,$705,558-147-1501,E1O 9T5
01/04/2020 05:11:26,PAGO DIRECTO,MAPFRE SEGUROS,Sonia Walter,48530613 1717,MARISOL,134-6171 Lobortis Ave,"$9,176",555-652-6023,W1O 8B3
14/06/2020 05:33:23,GRUA,SEGUROS ATLAS,Celeste Mathis,81027725 8773,TANIA,"Ap #286-1944 Aliquam, Rd.","$3,424",552-679-1659,F2L 2S9
07/07/2021 01:45:13,PAGO DIRECTO,GENERAL MOTORS,Ramona Campos,75671165 6857,ANDRES,Ap #495-9939 Vivamus St.,"$8,104",555-553-3748,K8X 6J2
11/03/2021 07:19:10,COMBUSTIBLE,MAZDA,Avram Saunders,37259315 1031,RIGOBERTO,Ap #705-1854 Fermentum Road,"$7,532",552-562-5542,F8X 6P8
05/09/2021 06:20:01,CASETAS,GNP,Chiquita Gonzalez,88765416 8750,EDGAR,4411 Ipsum Road,"$1,478",556-817-4893,J2G 4S7
18/06/2021 10:33:37,PAGO DIRECTO,GNP,Ella Middleton,05074582 4134,CESAR,497-3312 Nunc St.,"$4,945",552-351-6258,X3F 7P9
09/07/2020 09:50:18,CASETAS,GENERAL MOTORS,Kirestin Dunn,27382814 8236,SUEMY,Ap #506-1140 Lectus Ave,"$7,529",552-511-1218,M1Q 9A7
17/09/2020 09:26:18,PAGO DIRECTO,SEGUROS ATLAS,Gray Hopper,66143969 1485,TANIA,Ap #474-7624 Sociis Ave,"$6,545",557-889-2233,Z9R 4B1
10/12/2020 12:20:01,CASETAS,MAZDA,Sade Abbott,79357155 6963,EDGAR,761-9128 Neque. St.,"$2,534",556-948-1230,B1N 1I4
27/02/2022 11:25:06,CASETAS,GENERAL MOTORS,Brendan Lopez,81361065 3754,EDGAR,448-6925 In Rd.,"$2,598",557-657-5270,U1C 6X3
06/08/2021 04:19:39,URGENCIAS HOSPITAL,MAZDA,Jolie Wise,45834063 8632,TANIA,"P.O. Box 299, 4518 Conubia Avenue","$7,766",557-451-6117,M4F 9G6
11/12/2021 01:56:31,PAGO DIRECTO,MAPFRE SEGUROS,Oscar Mason,94323123 0376,TANIA,914-7726 Ut Ave,"$7,948",558-515-8554,W8G 5W2
26/03/2020 05:56:22,CASETAS,GONER,Hayden Peterson,87526739 3621,CESAR,Ap #987-4952 Tincidunt St.,"$3,916",559-933-8825,G4C 4S4
16/10/2020 04:58:34,COMBUSTIBLE,GONER,Felix Dudley,33297243 2233,TANIA,Ap #284-2957 Ipsum Avenue,"$7,461",558-336-2125,Y8M 5E7
01/12/2020 04:44:00,URGENCIAS HOSPITAL,GNP,Mark Richards,36129518 9834,CESAR,Ap #429-7012 Ultricies St.,"$5,531",554-838-4779,G8R 2O1
21/02/2021 12:12:05,CASETAS,GNP,Germaine Pearson,39353676 6432,SUEMY,178-9350 Viverra. Rd.,"$6,732",556-733-8952,E2F 1V8
29/05/2021 09:06:38,AUXILIO VIAL,GONER,Madaline Hart,12511161 7954,MARISOL,Ap #908-9267 Adipiscing Av.,"$6,887",553-729-9428,H2R 7R0
27/04/2021 05:15:56,COMBUSTIBLE,GNP,Dai Moses,37853285 5849,RIGOBERTO,6206 Curabitur Street,"$3,902",555-322-1726,S2J 4E3
07/12/2021 01:55:12,PAGO DIRECTO,GNP,Yetta Wells,54616812 7555,ANDRES,"785-5304 Non, Ave","$2,292",555-553-8533,D7U 4I6
08/11/2020 07:09:00,URGENCIAS HOSPITAL,MAZDA,Mara Mack,59629882 7898,SUEMY,Ap #263-3051 Dolor Street,"$3,922",556-932-4553,A5T 4D5
