fechaOc,servicio,nombreCliente,titular,noPoliza,assistant,origen,importe,telefono,placa
16/05/2021 09:55:30,URGENCIAS HOSPITAL,GENERAL MOTORS,Isaiah Newton,80487579 5676,SUEMY,240-8060 Magna Street,"$5,081",553-496-0534,G5C 2N5
08/07/2021 01:14:01,PAGO DIRECTO,SEGUROS ATLAS,Miriam Branch,33548878 5532,TANIA,Ap #134-9388 Mollis St.,"$2,391",557-616-8978,Q1V 4S3
31/07/2020 11:18:05,AUXILIO VIAL,SEGUROS ATLAS,Ryder Buck,48821031 0451,RIGOBERTO,"P.O. Box 996, 6122 Aliquam Av.","$8,679",557-841-2572,Y7E 6J0
10/02/2022 07:32:28,PAGO DIRECTO,GENERAL MOTORS,Simon Heath,66890613 8665,RAMIRO,"1007 Non, Street","$3,448",557-805-1217,P8O 3I2
18/05/2021 09:45:48,URGENCIAS HOSPITAL,GONER,Emi Cline,82548765 9346,RIGOBERTO,Ap #586-8316 Erat. Street,"$8,906",554-110-3768,V3V 7H1
26/09/2020 10:00:35,URGENCIAS HOSPITAL,SEGUROS ATLAS,Perry Beasley,88578155 9862,CESAR,"3627 Ut, Av.","$9,686",556-754-8831,U0G 4U2
12/01/2020 02:07:34,CASETAS,MAZDA,Illiana Ferrell,14182473 4983,CESAR,376-1786 Cum Rd.,"$4,196",552-937-6765,N0T 4S9
22/11/2021 06:15:31,COMBUSTIBLE,SEGUROS ATLAS,Tatum Gibson,11565479 2756,ANDRES,Ap #650-4227 Ligula. Avenue,"$2,951",554-835-9728,S4B 4H9
06/08/2021 08:23:59,URGENCIAS HOSPITAL,GENERAL MOTORS,Kyra Fitzgerald,16912218 5757,EDGAR,"P.O. Box 410, 8890 Nam Avenue","$8,573",559-259-3748,M0L 7B6
09/05/2021 06:26:55,URGENCIAS HOSPITAL,GENERAL MOTORS,Patricia Ray,86462335 3762,EDGAR,"P.O. Box 882, 5701 Ornare. Ave","$5,921",556-624-9737,X9B 5T1
14/08/2021 10:41:14,CASETAS,MAZDA,Quon Paul,02707413 2631,SUSANA,696-8079 Orci Rd.,"$8,397",553-546-6530,K3E 5F4
18/01/2022 07:26:09,URGENCIAS HOSPITAL,GENERAL MOTORS,Kato Sims,71239549 2367,RAMIRO,Ap #746-1088 Aliquam Rd.,"$9,221",555-476-1433,N8L 8C5
04/12/2021 01:20:19,URGENCIAS HOSPITAL,GNP,Caesar Landry,97175386 5383,RIGOBERTO,1239 Ut Ave,$11,557-723-7958,D7V 5E5
30/10/2020 04:35:56,PAGO DIRECTO,GNP,Blake Potter,56627025 0841,CESAR,Ap #378-5292 Dui Av.,$587,553-587-1425,F3K 1B8
16/12/2020 12:00:53,URGENCIAS HOSPITAL,GENERAL MOTORS,Jesse Park,11313172 6372,SUEMY,"7017 Mauris, Street","$1,198",555-212-5537,S9G 2P9
24/03/2021 02:44:24,CASETAS,GENERAL MOTORS,Bell Garrison,94126252 1932,SUEMY,523-499 Integer St.,"$2,741",554-454-4070,C8W 3N0
27/01/2022 02:27:49,URGENCIAS HOSPITAL,GONER,Mira Beasley,48973053 1198,RAMIRO,Ap #870-9116 Neque. St.,"$5,139",554-949-1324,U3S 5U5
01/01/2020 09:35:37,GRUA,GONER,Jacqueline Rollins,17208772 8197,MARISOL,Ap #612-9279 Venenatis Av.,"$8,807",558-569-3579,J0X 6C5
14/06/2020 02:47:59,URGENCIAS HOSPITAL,GNP,Vanna Cantrell,43743418 5322,TANIA,Ap #379-4077 Fermentum Road,"$8,036",559-518-4265,C9M 3B8
15/06/2021 02:01:55,CASETAS,GNP,Sylvester Mayo,27811443 9817,MARISOL,6610 Odio Avenue,"$5,554",557-284-0852,V8C 9I3
04/04/2022 09:09:31,URGENCIAS HOSPITAL,GONER,Sade Stevens,76584622 3377,SUSANA,"P.O. Box 395, 3203 Auctor St.","$4,750",556-777-8961,D4J 2Q0
15/06/2020 07:21:48,CASETAS,GONER,Yuli Yang,51323354 6651,SUEMY,166-2225 Tristique Road,"$1,429",555-957-4962,V1W 5D1
11/10/2021 08:45:27,PAGO DIRECTO,SEGUROS ATLAS,Autumn Barker,58170484 1802,CESAR,"205-2689 Ornare, Avenue","$7,394",552-495-3210,R9G 6G3
07/04/2020 05:48:05,AUXILIO VIAL,SEGUROS ATLAS,Genevieve Campos,47089541 6889,EDGAR,"P.O. Box 894, 4841 Ornare, Road","$1,674",556-634-8338,Y4R 4E1
24/02/2022 09:47:13,GRUA,GONER,Dana Norman,73328300 6930,MARISOL,6314 Accumsan Street,"$1,774",556-331-4326,U5I 8T3
27/11/2021 05:47:03,URGENCIAS HOSPITAL,MAZDA,Justina Johnson,48274259 8375,TANIA,Ap #223-5281 Mollis Road,"$2,523",553-347-7668,O4W 9O7
09/01/2022 05:20:08,PAGO DIRECTO,GENERAL MOTORS,Katell Miller,93984847 7917,ANDRES,538-478 Eu Ave,"$8,157",552-837-4362,J3O 0I1
23/01/2021 08:42:06,AUXILIO VIAL,GONER,Adam Lane,44331209 1824,CESAR,Ap #778-2363 Dapibus St.,"$3,700",552-708-6915,D2O 5H3
01/09/2021 04:35:52,PAGO DIRECTO,GNP,Angelica Hicks,71277644 3128,SUEMY,3287 Rhoncus. St.,"$3,687",558-225-2791,T4B 1Q1
09/12/2020 11:57:20,URGENCIAS HOSPITAL,MAZDA,Armando Hogan,71533127 7881,RIGOBERTO,Ap #811-6254 Interdum Avenue,"$9,170",551-254-4393,G0B 9V3
31/10/2021 06:37:26,AUXILIO VIAL,GNP,Kibo Mann,44364554 4388,TANIA,Ap #840-6682 Metus. Avenue,"$1,284",559-682-7128,Q7E 2M3
07/02/2020 07:52:04,GRUA,GNP,Ariana Robles,64703082 8306,RAMIRO,Ap #638-9435 Tellus. Rd.,"$5,564",552-560-9332,J4A 4E8
22/02/2020 08:31:32,AUXILIO VIAL,SEGUROS ATLAS,Britanni Underwood,01395629 2561,ANDRES,Ap #943-3184 Purus Street,"$2,438",551-869-0026,K5H 2B8
24/05/2021 04:53:28,GRUA,GONER,Madeline Kennedy,22962368 6732,RAMIRO,5529 In Av.,"$5,966",552-724-9432,W3M 2N6
10/05/2021 02:18:22,URGENCIAS HOSPITAL,SEGUROS ATLAS,Nissim Mccray,91558218 4776,TANIA,Ap #839-8310 Feugiat St.,"$2,459",559-413-4333,D8G 3F3
22/11/2020 02:50:18,PAGO DIRECTO,GENERAL MOTORS,Kay Bruce,17387261 8521,ANDRES,273-6479 Arcu. St.,"$9,336",557-637-1516,E6S 1R3
02/03/2021 08:26:44,CASETAS,GNP,Lila Mills,95466707 6342,ANDRES,745-3774 Nam Ave,$242,555-839-8202,Q8N 8T2
31/01/2021 08:36:31,GRUA,SEGUROS ATLAS,Sean Hewitt,05521986 7459,TANIA,653-8422 Ligula Ave,"$1,641",555-537-7648,G9C 3U6
21/03/2022 08:30:28,COMBUSTIBLE,GENERAL MOTORS,Cynthia Parker,64672330 2245,SUEMY,Ap #927-7860 Libero St.,"$9,877",552-244-6881,B6J 4M5
19/07/2020 04:50:58,CASETAS,MAPFRE SEGUROS,Forrest Hobbs,27771117 5222,CESAR,"P.O. Box 839, 4489 Lorem St.","$4,872",556-282-7883,G8D 3N3
16/12/2020 05:49:03,COMBUSTIBLE,GNP,Timothy Bonner,63295797 5468,TANIA,351-3443 In Rd.,"$9,077",553-156-2426,S5P 8O7
25/03/2021 06:49:14,AUXILIO VIAL,MAZDA,Nolan Terry,32906568 0329,SUEMY,Ap #219-2534 Aliquam Ave,"$9,975",557-449-7367,Q5S 0E7
18/10/2021 04:52:48,COMBUSTIBLE,MAPFRE SEGUROS,Elton Moses,65712397 2451,CESAR,765-7025 Sit Ave,"$9,697",558-154-6027,L7Z 2V9
08/04/2021 03:04:29,GRUA,GNP,Martha Crawford,90489543 8842,RIGOBERTO,966-7476 Ac Av.,"$1,323",555-238-3622,Z3X 8H2
05/02/2021 06:18:44,AUXILIO VIAL,SEGUROS ATLAS,Lunea Washington,83018490 7545,ANDRES,Ap #591-1195 Aliquam Av.,"$2,098",553-227-4188,H1L 1I2
05/09/2020 07:50:04,CASETAS,GENERAL MOTORS,Kathleen Richardson,40539588 4667,MARISOL,"1703 Semper, Av.","$8,747",559-712-7176,H1H 9H5
04/07/2020 07:18:33,PAGO DIRECTO,MAPFRE SEGUROS,Simone Christensen,23844403 1287,ANDRES,2252 Est St.,"$9,437",559-522-7635,B6J 8N6
14/06/2021 04:35:34,CASETAS,GENERAL MOTORS,Len Blackburn,14462414 7440,CESAR,8754 Blandit Rd.,"$2,618",553-296-1675,S9E 0X8
28/04/2022 11:21:01,COMBUSTIBLE,SEGUROS ATLAS,Bertha Contreras,48811519 2656,RAMIRO,697-9229 Pretium Ave,"$6,511",553-133-4364,O2N 0B0
02/02/2021 07:57:55,CASETAS,MAPFRE SEGUROS,Luke Ware,88518146 4698,MARISOL,"Ap #819-704 Eget, St.","$3,182",555-926-5684,D4E 3D8
15/10/2020 05:06:02,COMBUSTIBLE,GNP,Tad Chang,84291513 7603,SUSANA,5625 Dolor St.,"$4,226",554-662-8442,M5M 3B2
28/06/2020 08:17:23,GRUA,MAPFRE SEGUROS,Lacey Chang,58620715 2916,RAMIRO,Ap #194-3991 Ornare Av.,"$6,039",551-198-3822,X5F 8R7
18/01/2022 01:31:17,PAGO DIRECTO,MAPFRE SEGUROS,Charissa Dawson,54259246 6136,MARISOL,"Ap #180-3962 Ullamcorper, Avenue","$4,319",556-835-7127,S3M 5N9
21/05/2021 06:15:40,GRUA,MAZDA,Rose Fry,11711987 8528,SUEMY,Ap #230-590 Fusce Ave,"$5,075",555-422-7549,L2H 9V3
20/06/2020 09:08:29,PAGO DIRECTO,SEGUROS ATLAS,Nyssa Macdonald,98871469 7241,CESAR,846-1468 Per Avenue,"$9,974",558-165-1811,S2N 2M3
02/09/2021 06:11:50,URGENCIAS HOSPITAL,GENERAL MOTORS,Gregory Alvarez,42860545 5066,ANDRES,404-7368 Fusce Rd.,"$6,235",553-585-8026,Z3T 6D0
24/05/2020 11:49:21,AUXILIO VIAL,GONER,Amena Hicks,12946742 7150,EDGAR,"P.O. Box 546, 1416 Montes, St.","$4,950",556-772-0614,X2V 0R6
13/04/2021 08:08:45,URGENCIAS HOSPITAL,GNP,Pearl Hall,86161627 0205,CESAR,"Ap #925-6097 Mauris, Rd.","$1,936",554-916-7312,K2F 4L7
13/10/2021 04:29:28,CASETAS,GONER,Tiger Williamson,24987101 6185,TANIA,751-2036 Sed Rd.,"$6,285",556-323-4928,W3P 3R4
15/11/2021 09:28:46,CASETAS,GONER,Daryl Malone,26034193 0045,SUSANA,Ap #155-9694 Nulla. Ave,"$5,875",556-736-8978,K8T 5F7
30/11/2020 01:20:16,GRUA,MAPFRE SEGUROS,Jordan Webster,41531129 6445,SUEMY,278-7373 Nibh. Rd.,"$3,479",552-453-1477,P4S 1F8
07/03/2022 05:58:38,URGENCIAS HOSPITAL,GENERAL MOTORS,Jared Conrad,64364499 7089,EDGAR,"P.O. Box 495, 5260 Scelerisque St.","$6,695",558-968-7083,R8O 8G4
21/03/2021 04:18:26,CASETAS,MAPFRE SEGUROS,Martin Gutierrez,83942626 8437,SUSANA,8846 Integer Street,"$7,700",551-408-7618,K1B 1P8
29/07/2020 04:24:58,AUXILIO VIAL,GENERAL MOTORS,Xantha Conway,47419097 6326,RIGOBERTO,6308 Mi Av.,"$5,232",557-341-6647,E7C 6H6
29/06/2021 07:20:35,AUXILIO VIAL,GENERAL MOTORS,Lacota Meyers,55118350 1814,SUSANA,7324 Velit Rd.,"$8,380",558-472-0185,V5Y 2Z2
25/08/2020 11:31:25,GRUA,GENERAL MOTORS,Herrod Grimes,78581513 5863,TANIA,5301 Magna. Rd.,"$2,407",552-852-7762,R4A 6D5
07/06/2020 12:56:02,COMBUSTIBLE,GNP,Belle Sullivan,97426564 4259,EDGAR,Ap #695-4577 Lobortis Rd.,"$8,805",555-993-2763,W7K 5R6
19/02/2021 11:53:43,COMBUSTIBLE,GENERAL MOTORS,Caryn Burns,29694537 0724,RAMIRO,Ap #633-4932 Libero Avenue,$178,557-195-3183,T8E 0X4
10/10/2021 07:27:06,GRUA,GNP,Chiquita Garrison,45148851 3157,EDGAR,455-3547 In Av.,"$8,813",553-639-4924,D4M 4B8
10/02/2022 06:40:39,PAGO DIRECTO,SEGUROS ATLAS,Venus Byrd,17462733 2189,ANDRES,Ap #367-1698 In Avenue,"$8,080",554-333-2474,O4B 7U7
22/05/2021 08:30:38,AUXILIO VIAL,SEGUROS ATLAS,Josephine Foster,15333844 3852,TANIA,Ap #726-7721 Nunc Rd.,$106,553-712-0131,V4E 4O2
19/03/2020 12:25:03,CASETAS,MAZDA,Willa Lamb,78531984 5748,SUSANA,Ap #893-9379 Rutrum. Street,"$2,313",553-437-2968,S1C 7L8
16/12/2020 03:42:53,COMBUSTIBLE,GNP,Lester Lane,68246286 6876,ANDRES,686-8521 Pellentesque. Avenue,"$3,259",553-436-8614,T4X 8H2
18/03/2020 12:23:31,URGENCIAS HOSPITAL,MAPFRE SEGUROS,Sophia Vega,64842800 1210,CESAR,"P.O. Box 142, 5025 Ut Avenue","$6,110",552-954-5666,E3E 1C3
18/02/2021 09:15:33,URGENCIAS HOSPITAL,GONER,Alexis Randolph,81425327 5550,RIGOBERTO,"296-3024 Amet, Rd.","$4,304",553-575-1041,B2A 2N5
10/10/2020 08:41:31,GRUA,GENERAL MOTORS,Justine Richards,15982133 5857,TANIA,Ap #895-2030 Nec Rd.,"$8,944",559-734-8216,Q8U 7O6
19/04/2022 09:34:45,PAGO DIRECTO,GONER,Maryam Roach,61322929 1958,RIGOBERTO,"P.O. Box 748, 1826 Cubilia Avenue","$5,337",552-981-5931,D1K 6J3
17/01/2021 06:58:36,COMBUSTIBLE,MAZDA,Quinn Horton,36132037 9457,SUEMY,"P.O. Box 890, 3796 Lorem Road","$7,644",558-887-3255,K1A 5F7
29/08/2021 05:34:24,URGENCIAS HOSPITAL,MAZDA,Merrill Ward,34567878 1681,RIGOBERTO,7017 Tortor. Ave,"$5,689",553-661-5307,R7Q 5F6
31/01/2021 01:47:25,GRUA,GENERAL MOTORS,Liberty Hudson,67359004 2026,RIGOBERTO,Ap #558-8797 Accumsan St.,"$3,497",556-384-7811,K7M 4W7
27/03/2020 01:16:13,PAGO DIRECTO,GNP,Valentine Sutton,87463006 6595,SUEMY,376 Facilisi. Ave,"$1,090",552-647-6231,M5R 2A8
01/02/2022 04:10:42,GRUA,GNP,Shelley Cash,25875842 3534,MARISOL,"P.O. Box 865, 7817 Magna. Ave","$6,941",551-782-7551,Y8N 4C6
28/07/2020 02:25:13,COMBUSTIBLE,GNP,Ryder Harrell,34958935 6355,RIGOBERTO,5262 Dignissim. Street,"$8,508",555-173-4913,Q5T 5M7
03/09/2021 10:26:28,PAGO DIRECTO,GENERAL MOTORS,Uma Price,75940686 6848,EDGAR,Ap #806-819 Fermentum Rd.,"$8,757",559-332-3872,M3M 8P1
22/12/2020 02:21:46,CASETAS,MAZDA,Fuller Meyer,82102502 3681,SUEMY,531-1809 Integer Av.,"$1,946",553-259-4113,Q5M 4O5
09/11/2020 11:17:20,GRUA,GNP,Vincent Logan,26395138 5771,CESAR,792-303 Donec Street,"$7,176",557-759-4495,R9O 4H1
22/04/2022 08:09:18,URGENCIAS HOSPITAL,MAZDA,Haviva Finch,34318465 8737,SUSANA,"P.O. Box 816, 5334 Vitae Rd.","$6,908",558-182-2706,N0P 7K8
30/06/2021 11:27:12,COMBUSTIBLE,MAPFRE SEGUROS,Genevieve Guerra,53325717 5848,EDGAR,633-5693 Malesuada Avenue,"$2,118",558-896-9669,X3O 6M5
28/03/2021 06:02:07,AUXILIO VIAL,GENERAL MOTORS,May Benson,28345422 0332,RAMIRO,"239-1427 Lobortis, St.","$7,218",559-224-1771,K8W 9L2
28/04/2022 05:04:42,COMBUSTIBLE,MAPFRE SEGUROS,Kennedy Campos,62238711 9216,MARISOL,"P.O. Box 421, 5935 Lorem Rd.","$5,414",552-816-5372,J7D 4K1
28/01/2021 08:09:33,COMBUSTIBLE,MAPFRE SEGUROS,Bruno Anderson,27206435 5323,CESAR,"P.O. Box 788, 3345 Ante Street","$5,976",552-541-0804,S9O 8V2
06/08/2021 07:33:44,URGENCIAS HOSPITAL,SEGUROS ATLAS,Aimee Yang,01747171 4186,TANIA,925-4048 Varius St.,"$7,165",552-788-6993,M5K 3R2
04/06/2020 10:13:32,URGENCIAS HOSPITAL,GNP,Irene Witt,51150285 8143,RAMIRO,326-281 Iaculis St.,"$6,470",552-873-3299,V6J 6R1
14/06/2021 09:31:20,PAGO DIRECTO,GONER,Cadman Perez,28230041 4906,RAMIRO,3228 Ligula Av.,"$5,595",556-731-7196,H7T 3K6
17/08/2020 08:03:02,GRUA,SEGUROS ATLAS,Jocelyn Zimmerman,11338962 6747,EDGAR,Ap #560-8807 Mollis Avenue,$387,559-707-4460,W4I 1T5
19/10/2020 02:37:44,CASETAS,SEGUROS ATLAS,Quintessa Sims,48843706 3027,CESAR,Ap #829-5251 Sollicitudin Av.,"$5,659",554-133-1131,Q3B 2Y3
17/05/2021 09:09:25,GRUA,GONER,Clarke Carson,25943684 6776,SUEMY,498-6241 Mauris Road,"$6,290",556-558-5033,P1Y 4R8
